time	ax	ay	az	atotal
26.7884748	-12.14	4.1	-3.82	13.37
26.79742479	-10.18	3.32	-3.81	11.36
26.80816388	-8.46	2.77	-3.66	9.62
26.81827188	-7.09	2.58	-3.55	8.33
26.82827473	-6.08	2.64	-3.45	7.47
26.85068083	-5.33	2.74	-3.4	6.89
26.85279083	-4.72	2.81	-3.39	6.45
26.856987	-4.24	2.86	-3.35	6.11
26.86969686	-3.83	2.89	-3.3	5.82
26.87686872	-3.55	2.74	-3.19	5.5
26.8876338	-3.37	2.74	-3.16	5.37
26.89693189	-2.95	2.79	-3.57	5.4
26.90718794	-2.37	2.67	-3.65	5.1
26.91711378	-1.75	2.47	-3.16	4.37
26.92756796	-1.19	2.2	-2.51	3.54
26.95639491	-0.63	1.92	-1.99	2.83
26.95868301	-0.09	1.69	-1.59	2.32
26.9605248	0.33	1.41	-1.31	1.95
26.9683938	0.7	1.04	-1.08	1.65
26.97625971	1.01	0.71	-0.95	1.55
26.98607302	1.23	0.42	-0.88	1.56
26.99628973	1.35	0.22	-0.78	1.57
27.00655484	1.38	0.06	-0.62	1.51
27.0162859	1.44	0.06	-0.5	1.52
27.02687883	1.39	0.26	-0.39	1.46
27.05846286	1.15	0.47	-0.24	1.26
27.06069469	0.75	0.57	-0.02	0.94
27.06261182	0.31	0.58	0.24	0.7
27.06973386	-0.06	0.57	0.54	0.78
27.07528496	-0.32	0.55	0.79	1.01
27.08559084	-0.44	0.46	0.99	1.17
27.09563494	-0.44	0.35	1.1	1.23
27.10570884	-0.39	0.28	1.17	1.26
27.11624098	-0.32	0.2	1.25	1.3
27.12612081	-0.26	0.14	1.33	1.36
27.1581738	-0.28	0.1	1.38	1.41
27.16034484	-0.36	0.1	1.39	1.43
27.16218472	-0.46	0.08	1.35	1.42
27.16769791	-0.56	0.04	1.29	1.4
27.17525887	-0.61	-0.03	1.17	1.31
27.18528485	-0.6	-0.08	1.07	1.22
27.19468689	-0.52	-0.1	0.96	1.09
27.20504093	-0.47	-0.1	0.84	0.96
27.21487784	-0.42	-0.15	0.74	0.86
27.22522783	-0.3	-0.19	0.61	0.7
27.25408888	-0.23	-0.21	0.43	0.53
27.25634193	-0.27	-0.27	0.29	0.47
27.25821185	-0.25	-0.29	0.1	0.39
27.27052593	-0.13	-0.17	-0.12	0.24
27.27385902	-0.04	0	-0.25	0.25
27.28545785	-0.06	0.11	-0.33	0.35
27.29397583	-0.18	0.25	-0.38	0.48
27.3042717	-0.35	0.46	-0.48	0.75
27.31422472	-0.36	0.59	-0.58	0.9
27.32459879	-0.18	0.55	-0.6	0.83
27.33433676	-0.05	0.4	-0.64	0.75
27.36008286	0.13	0.22	-0.58	0.63
27.3621099	0.35	0	-0.52	0.62
27.36417198	0.45	-0.16	-0.4	0.62
27.37330294	0.47	-0.21	-0.28	0.58
27.38511992	0.44	-0.23	-0.15	0.51
27.39302778	0.29	-0.18	-0.01	0.34
27.40341473	0.05	0.05	0.11	0.13
27.41354275	-0.15	0.23	0.16	0.31
27.4233768	-0.37	0.33	0.19	0.53
27.43366003	-0.45	0.25	0.21	0.55
27.45637083	-0.47	0.16	0.12	0.51
27.45838881	-0.46	0.27	0.05	0.53
27.46264076	-0.39	0.36	0.02	0.53
27.47257996	-0.26	0.34	-0.04	0.42
27.482656	-0.21	0.33	-0.02	0.39
27.49297881	-0.24	0.36	0.06	0.43
27.50290084	-0.29	0.36	0.17	0.49
27.51318169	-0.25	0.27	0.46	0.58
27.52335501	-0.19	0.17	0.77	0.81
27.53354383	-0.1	0.15	0.94	0.95
27.55781269	-0.05	0.21	1.16	1.17
27.55981874	0.03	0.23	1.43	1.44
27.5619359	0.04	0.22	1.6	1.61
27.57173872	-0.06	0.17	1.67	1.67
27.5818119	-0.29	0.24	1.7	1.74
27.59175873	-0.55	0.33	1.64	1.76
27.60198188	-0.92	0.54	1.55	1.88
27.61203384	-1.41	0.86	1.46	2.2
27.62242794	-1.7	0.84	1.47	2.39
27.63239479	-1.55	0.37	1.35	2.08
27.65717793	-0.99	-0.15	0.81	1.28
27.65921402	-0.29	-0.46	0.12	0.55
27.6613338	0.53	-0.64	-0.75	1.11
27.67109084	1.14	-0.52	-1.49	1.94
27.68163991	1.29	-0.17	-1.94	2.33
27.69103885	1	0.13	-1.99	2.23
27.7014339	0.38	0.44	-1.7	1.79
27.71127081	-0.3	0.61	-1.17	1.35
27.7216897	-0.69	0.62	-0.6	1.1
27.73187399	-0.73	0.55	-0.37	0.98
27.76242399	-0.45	0.33	-0.29	0.62
27.76451182	0.04	-0.02	-0.41	0.41
27.76658988	0.72	-0.2	-0.55	0.92
27.77027178	1.04	-0.18	-0.67	1.25
27.78062201	1.14	-0.22	-0.7	1.35
27.79039288	1.05	-0.21	-0.54	1.19
27.80021095	0.72	-0.08	-0.2	0.75
27.81028271	0.26	0.11	0.24	0.37
27.82082701	-0.1	0.17	0.71	0.73
27.83093596	-0.27	0.13	1.12	1.15
27.86042595	-0.32	0.17	1.35	1.39
27.86248398	-0.25	0.16	1.24	1.27
27.86511183	-0.06	-0.02	0.98	0.98
27.87021875	0.2	-0.21	0.74	0.79
27.88430071	0.43	-0.33	0.59	0.8
27.88929796	0.67	-0.4	0.47	0.91
27.90056086	0.86	-0.41	0.43	1.04
27.90972185	0.91	-0.35	0.51	1.1
27.91957903	0.88	-0.27	0.65	1.12
27.92935085	0.76	-0.23	0.8	1.12
27.96177769	0.53	-0.16	0.91	1.06
27.96385002	0.31	-0.08	1.08	1.12
27.96581173	0.31	-0.07	1.14	1.18
27.96885586	0.4	-0.07	0.99	1.07
27.98509598	0.47	-0.08	0.85	0.97
27.98859882	0.58	-0.15	0.73	0.94
28.00056481	0.61	-0.18	0.6	0.87
28.00836182	0.48	-0.07	0.53	0.71
28.018857	0.26	0.08	0.58	0.64
28.02941489	-0.06	0.18	0.58	0.61
28.05777693	-0.4	0.32	0.49	0.7
28.05983591	-0.74	0.52	0.34	0.96
28.06192398	-0.95	0.64	0.16	1.15
28.06857085	-0.97	0.61	0.14	1.15
28.07799292	-0.83	0.52	0.11	0.98
28.08802795	-0.6	0.55	-0.08	0.81
28.09796691	-0.42	0.64	-0.29	0.81
28.10805082	-0.31	0.61	-0.52	0.85
28.11871386	-0.19	0.5	-0.57	0.78
28.12927485	-0.04	0.37	-0.42	0.56
28.13691688	0.02	0.28	-0.15	0.31
28.15989494	0.06	0.21	0	0.21
28.16209984	0.07	0.19	0.07	0.21
28.16571474	0.11	0.19	0.16	0.27
28.1759367	0.26	0.12	0.32	0.42
28.18605685	0.38	0.04	0.4	0.55
28.19616079	0.5	-0.08	0.35	0.61
28.20604181	0.62	-0.11	0.26	0.68
28.2160058	0.74	-0.06	0.17	0.76
28.22606468	0.79	-0.06	0.1	0.79
28.23635578	0.69	-0.02	0.08	0.69
28.25989199	0.5	0.03	0.14	0.52
28.2620008	0.3	0.08	0.21	0.37
28.26509786	0.16	0.13	0.21	0.29
28.27526379	0.07	0.16	0.17	0.24
28.28558302	0.11	0.18	0.02	0.21
28.295506	0.17	0.26	-0.09	0.32
28.30518484	0.18	0.25	-0.09	0.32
28.31580782	0.13	0.18	-0.01	0.22
28.32526302	0.02	0.18	0.14	0.22
28.335886	-0.11	0.22	0.27	0.36
28.36070085	-0.17	0.31	0.38	0.51
28.3627677	-0.14	0.33	0.4	0.53
28.36491084	-0.03	0.29	0.37	0.47
28.3743279	0.12	0.22	0.32	0.4
28.38461494	0.24	0.16	0.25	0.38
28.39430881	0.24	0.14	0.19	0.33
28.40447688	0.18	0.13	0.18	0.28
28.41460085	0.17	0.11	0.23	0.3
28.4247117	0.15	0.12	0.2	0.27
28.43478203	0.09	0.18	0.17	0.26
28.46067286	0.07	0.22	0.13	0.26
28.46246672	0.08	0.24	0.09	0.26
28.46440983	0.06	0.27	0.07	0.28
28.47352386	-0.05	0.31	0.07	0.32
28.48358774	-0.16	0.35	0.1	0.39
28.49339676	-0.18	0.34	0.12	0.4
28.50384474	-0.15	0.32	0.16	0.38
28.5138588	-0.09	0.3	0.2	0.37
28.52469182	-0.08	0.28	0.19	0.34
28.5334518	-0.19	0.29	0.19	0.39
28.56089878	-0.29	0.3	0.27	0.49
28.56288099	-0.41	0.32	0.34	0.62
28.56496668	-0.46	0.29	0.35	0.64
28.57283592	-0.38	0.25	0.3	0.54
28.58526087	-0.35	0.17	0.3	0.49
28.59298992	-0.3	0.14	0.38	0.5
28.60272884	-0.35	0.2	0.44	0.59
28.61292982	-0.46	0.26	0.51	0.73
28.62282586	-0.53	0.36	0.66	0.91
28.6334579	-0.66	0.45	0.72	1.07
28.66212797	-0.72	0.46	0.7	1.1
28.66424179	-0.86	0.5	0.59	1.15
28.6662519	-1.13	0.5	0.54	1.34
28.67209578	-1.29	0.59	0.56	1.52
28.68502569	-1.4	0.76	0.6	1.7
28.69217682	-1.44	0.96	0.67	1.85
28.70193672	-1.72	1.19	0.73	2.21
28.71272373	-2.15	1.43	0.77	2.69
28.722404	-2.96	1.74	0.94	3.55
28.73314571	-4.03	2.38	1.56	4.93
28.76391888	-4.86	2.83	2.33	6.08
28.76589775	-4.68	2.69	2.84	6.09
28.76764584	-3.76	2.26	2.75	5.17
28.77196288	-2.91	1.78	2.45	4.19
28.78138494	-2.59	1.63	2.05	3.68
28.79174089	-2.79	1.69	1.4	3.54
28.80154586	-3.08	1.82	0.61	3.62
28.81142569	-3.41	2.36	-0.35	4.16
28.82201886	-3.83	2.85	-1.55	5.01
28.83251381	-3.56	3.23	-2.52	5.42
28.84193897	-2.91	3.56	-3.41	5.72
28.86682892	-2.9	3.72	-4.66	6.63
28.86905885	-3.76	4.1	-6.7	8.7
28.87097597	-4.8	4.6	-9.63	11.7
28.88780403	-5.22	4.62	-12.61	14.4
28.8907578	-5.12	4.13	-15.37	16.71
28.90161586	-5.15	3.63	-17.77	18.85
28.91095686	-5.47	3.48	-20.4	21.4
28.92124391	-5.37	3.14	-23.4	24.21
28.93165183	-4.79	2.34	-25.71	26.25
28.94152403	-3.93	1.53	-26.73	27.06
28.9615798	-3.7	0.96	-27.45	27.71
28.96394777	-4.57	0.26	-28.2	28.56
28.97127485	-4.96	-1.48	-28.77	29.23
28.98074102	-4.86	-4.22	-29.78	30.46
28.99077487	-4.68	-8.12	-31.75	33.1
29.00039577	-4.13	-13.61	-34.34	37.16
29.01071978	-4.73	-18.97	-33.77	39.02
29.02118587	-8.46	-25.95	-29.95	40.52
29.03108072	-14.5	-34.97	-23.37	44.48
29.04081297	-22.07	-42.67	-13.71	49.95
29.0619998	-30.23	-50.19	-3.84	58.71
29.06445384	-36.41	-56.27	4.48	67.17
29.07060003	-38.51	-60.35	9.41	72.2
29.0797689	-38.14	-63.43	10.44	74.74
29.09031773	-37.2	-65.48	12.16	76.28
29.09955168	-35.31	-65.34	17.13	76.22
29.10989475	-31.65	-62	24.03	73.64
29.12036085	-25.71	-52.23	37.19	69.08
29.12974691	-15.45	-38.85	48.89	64.32
29.14057684	-1.98	-26.92	52.82	59.31
29.15964389	7.53	-21.67	47.49	52.74
29.1616869	8.85	-20.24	36.89	42.99
29.17001581	5.68	-18.95	25.95	32.63
29.17883873	0.89	-18.68	16.42	24.88
29.18894768	-4.06	-18.11	9.25	20.73
29.19847679	-7.54	-18.06	3.48	19.87
29.20850801	-9.55	-18.52	-0.48	20.84
29.2183547	-10.52	-18.63	-2.73	21.56
29.22900772	-10.61	-18.43	-4.17	21.67
29.23886299	-9.65	-18.16	-5.26	21.22
29.27250195	-7.61	-18	-5.99	20.43
29.27453995	-5.02	-17.94	-6.02	19.57
29.27669191	-2.51	-17.8	-5.16	18.7
29.2864058	-0.37	-17.45	-3.76	17.85
29.28837299	1.22	-16.96	-2.19	17.14
29.3026228	2.33	-16.27	-0.73	16.45
29.30769396	3.13	-15.39	0.29	15.7
29.31913185	3.56	-14.4	1	14.86
29.32885599	3.5	-13.26	1.76	13.82
29.33834481	3.05	-12.06	2.69	12.72
29.3722899	2.59	-10.93	3.6	11.79
29.37454987	2.39	-9.85	3.97	10.88
29.376513	2.43	-9.02	3.66	10.03
29.38649368	2.49	-8.37	2.9	9.2
29.38840389	2.32	-7.63	2.33	8.3
29.40282488	1.94	-7.09	1.86	7.58
29.40697193	1.36	-6.78	1.43	7.06
29.4189167	0.65	-6.44	0.79	6.52
29.42775583	0.11	-6.02	-0.13	6.02
29.43758392	-0.35	-4.96	-1.38	5.16
29.46667385	-0.72	-3.02	-2.89	4.24
29.46900177	-1.23	-1.38	-5	5.33
29.47085476	-1.31	-0.97	-6.12	6.33
29.48856974	-1.99	-1.2	-7.66	8
29.4904778	-2.78	-1.59	-7.59	8.23
29.50293589	-3.38	-1.89	-6.13	7.25
29.50634384	-3.99	-1.3	-5.4	6.83
29.51953268	-4.32	-0.29	-5.76	7.2
29.52622795	-4.78	0.62	-6.65	8.21
29.53624392	-5.22	1.26	-6.23	8.22
29.56502891	-5.97	1.67	-5.15	8.05
29.56729889	-6.31	1.36	-3.94	7.56
29.56917286	-5.98	0.45	-3.12	6.75
29.58861589	-5.01	-0.31	-2.99	5.84
29.59053898	-3.67	-0.66	-3.65	5.21
29.60263991	-2.46	-0.75	-4.68	5.34
29.60590601	-1.38	-0.75	-5.76	5.97
29.61955976	-0.72	-0.49	-6.71	6.76
29.6261909	-0.75	-0.06	-7.11	7.14
29.63678384	-1.28	0.3	-6.73	6.85
29.64659595	-2.05	0.6	-5.89	6.26
29.67592573	-2.82	0.89	-4.91	5.73
29.67794371	-3.61	1.09	-3.9	5.42
29.68008089	-4.32	1.23	-3.22	5.52
29.68690181	-4.27	0.83	-2.66	5.09
29.69503975	-3.85	0.24	-2.11	4.39
29.70481086	-3.33	-0.05	-1.41	3.61
29.71469402	-2.88	-0.06	-0.85	3
29.72515583	-2.85	0.19	-0.5	2.89
29.73528671	-3.58	0.96	-0.33	3.72
29.74569988	-4.63	1.92	-0.61	5.04
29.76820183	-5.33	2.57	-1.07	6.01
29.77051187	-5.68	2.88	-1.47	6.53
29.77422094	-6.03	3.1	-1.68	6.98
29.78922701	-6.97	3.97	-1.99	8.26
29.79402876	-7.98	4.95	-3.2	9.92
29.8039608	-8.18	5.35	-4.12	10.6
29.81408691	-8.11	5.27	-4.49	10.66
29.82458878	-7.96	4.6	-4.18	10.09
29.83505678	-7.06	3.84	-2.99	8.57
29.84475374	-5.82	3.26	-1.74	6.89
29.86884785	-4.59	2.72	-0.24	5.34
29.87118196	-3.35	2.03	1.84	4.32
29.8735199	-2.37	1.61	3.84	4.79
29.8917408	-1.9	1.54	5.28	5.81
29.89390802	-1.7	1.42	5.93	6.33
29.90467691	-1.58	1.05	5.56	5.87
29.91425681	-1.4	0.65	4.56	4.81
29.92370796	-0.98	0.5	3.55	3.71
29.93367672	-0.47	0.62	2.86	2.96
29.94411588	-0.08	0.79	2.37	2.49
29.96304083	0.19	0.75	1.95	2.09
29.96526289	0.29	0.65	1.6	1.75
29.97276282	0.32	0.51	1.45	1.57
29.9827137	0.49	0.36	1.42	1.54
29.99275088	0.58	0.3	1.29	1.44
30.00277686	0.52	0.43	1.18	1.35
30.01325583	0.58	0.49	1.05	1.29
30.0230608	0.61	0.47	0.9	1.18
30.03325582	0.58	0.48	0.58	0.95
30.04366875	0.61	0.4	0.21	0.75
30.07633495	0.63	0.16	-0.13	0.66
30.0786469	0.55	-0.02	-0.24	0.6
30.08053493	0.51	-0.12	-0.24	0.57
30.0860219	0.61	-0.2	-0.27	0.69
30.09203196	0.72	-0.25	-0.37	0.84
30.1025548	0.81	-0.23	-0.4	0.93
30.11191487	0.86	-0.19	-0.41	0.97
30.12201977	0.85	-0.2	-0.4	0.96
30.13202691	0.7	-0.15	-0.36	0.8
30.14260769	0.43	-0.05	-0.27	0.51
30.17080688	0.18	-0.08	-0.19	0.27
30.17309999	-0.02	-0.16	-0.14	0.21
30.17494869	-0.21	-0.17	-0.19	0.33
30.18836403	-0.33	-0.14	-0.26	0.44
30.1912818	-0.42	-0.15	-0.17	0.47
30.20290685	-0.43	-0.29	-0.06	0.52
30.21109486	-0.37	-0.43	-0.12	0.57
30.2214458	-0.25	-0.41	-0.21	0.52
30.2312007	-0.08	-0.38	-0.29	0.48
30.24184179	0.03	-0.49	-0.28	0.56
30.2717278	0.11	-0.59	-0.24	0.64
30.27397585	0.19	-0.61	-0.28	0.69
30.27573395	0.35	-0.64	-0.28	0.78
30.28878069	0.4	-0.63	-0.17	0.76
30.29050183	0.4	-0.63	-0.02	0.74
30.30325985	0.41	-0.68	0.07	0.79
30.31064582	0.44	-0.76	0.06	0.88
30.32055473	0.5	-0.81	0.02	0.95
30.33141184	0.53	-0.76	-0.02	0.92
30.34097886	0.57	-0.66	-0.03	0.87
30.37444282	0.64	-0.6	-0.09	0.88
30.37669182	0.62	-0.52	-0.16	0.82
30.37856579	0.65	-0.42	-0.21	0.8
30.38797283	0.7	-0.37	-0.29	0.84
30.38997269	0.68	-0.29	-0.33	0.8
30.4033289	0.47	-0.15	-0.23	0.54
30.40951586	0.16	-0.01	-0.04	0.16
30.41965294	-0.03	0.07	0.14	0.15
30.42962694	-0.11	0.09	0.21	0.25
30.43965483	-0.1	0.09	0.18	0.22
30.45031881	-0.05	0.03	0.13	0.14
30.47132301	0.01	0.05	0.02	0.05
30.4733367	0.01	0.14	-0.07	0.15
30.47907591	-0.09	0.26	-0.15	0.31
30.48887777	-0.28	0.34	-0.16	0.46
30.49906588	-0.41	0.4	-0.15	0.59
30.50905275	-0.47	0.46	-0.16	0.67
30.5192399	-0.5	0.49	-0.14	0.71
30.52914882	-0.47	0.49	-0.11	0.68
30.53980684	-0.4	0.48	-0.09	0.63
30.54955482	-0.3	0.44	-0.04	0.53
30.57218695	-0.24	0.38	0.03	0.45
30.57422972	-0.19	0.27	0.17	0.37
30.57859802	-0.16	0.25	0.22	0.36
30.58895779	-0.16	0.29	0.25	0.41
30.59825468	-0.12	0.31	0.29	0.44
30.60818291	-0.07	0.28	0.34	0.44
30.61868882	-0.06	0.26	0.38	0.46
30.6280148	-0.09	0.29	0.38	0.48
30.63879991	-0.08	0.34	0.38	0.51
30.64894199	-0.06	0.36	0.33	0.49
30.67124081	-0.01	0.34	0.3	0.45
30.67318773	0.13	0.22	0.27	0.37
30.67761683	0.28	0.11	0.29	0.41
30.6887188	0.38	0.06	0.32	0.5
30.69762683	0.45	0.07	0.34	0.56
30.70738888	0.46	0.09	0.35	0.58
30.71791887	0.43	0.12	0.37	0.57
30.72757888	0.36	0.17	0.41	0.57
30.73839092	0.27	0.22	0.47	0.58
30.7483089	0.23	0.23	0.48	0.57
30.77128172	0.23	0.22	0.43	0.53
30.77319479	0.23	0.26	0.35	0.49
30.77690482	0.2	0.29	0.26	0.43
30.78864193	0.08	0.26	0.21	0.34
30.79664087	-0.01	0.12	0.2	0.23
30.80711269	-0.05	0	0.15	0.15
30.81746197	-0.13	0.07	0.03	0.15
30.8272357	-0.28	0.22	-0.06	0.36
30.83719778	-0.38	0.29	-0.06	0.48
30.8470459	-0.43	0.25	-0.13	0.51
30.88025188	-0.49	0.26	-0.31	0.63
30.88239098	-0.6	0.37	-0.51	0.87
30.88446474	-0.65	0.46	-0.64	1.02
30.88667297	-0.67	0.5	-0.66	1.06
30.9044888	-0.7	0.53	-0.62	1.07
30.90643501	-0.69	0.49	-0.52	0.99
30.91923571	-0.59	0.33	-0.42	0.79
30.92562294	-0.36	0.16	-0.36	0.53
30.93691969	-0.06	0.04	-0.33	0.33
30.94649291	0.27	-0.1	-0.34	0.44
30.97606373	0.5	-0.17	-0.33	0.62
30.9780829	0.55	-0.18	-0.26	0.63
30.98010087	0.49	-0.23	-0.15	0.56
30.98881197	0.45	-0.33	-0.04	0.55
30.99545383	0.52	-0.39	0.05	0.65
31.00513601	0.61	-0.42	0.12	0.75
31.01520491	0.7	-0.41	0.13	0.82
31.02518797	0.73	-0.37	0.13	0.82
31.03617573	0.75	-0.41	0.13	0.86
31.04565096	0.7	-0.36	0.1	0.79
31.075665	0.64	-0.23	0.12	0.69
31.07785177	0.5	-0.1	0.15	0.53
31.0797019	0.3	0.01	0.13	0.32
31.08974695	0.07	0.03	0.03	0.08
31.09448576	-0.15	0.05	-0.04	0.16
31.10459185	-0.33	0.12	-0.04	0.35
31.11458087	-0.5	0.24	-0.01	0.55
31.12460995	-0.6	0.31	0.02	0.67
31.13477278	-0.69	0.36	0	0.77
31.14484596	-0.77	0.39	-0.03	0.86
31.1791358	-0.77	0.36	-0.08	0.85
31.18140984	-0.68	0.29	-0.11	0.74
31.18332672	-0.58	0.26	-0.04	0.63
31.18620181	-0.47	0.19	0.06	0.51
31.20404291	-0.33	0.15	0.1	0.37
31.205935	-0.09	0.07	0.08	0.13
31.21948576	0.13	0.02	0.14	0.19
31.22346282	0.24	0.01	0.33	0.4
31.23705292	0.4	-0.2	0.58	0.73
31.24368095	0.51	-0.41	0.77	1.01
31.25364685	0.59	-0.45	0.79	1.08
31.2765739	0.68	-0.35	0.69	1.03
31.27891088	0.61	-0.19	0.55	0.84
31.28304577	0.5	-0.13	0.41	0.65
31.29300284	0.42	-0.2	0.34	0.57
31.30339098	0.33	-0.19	0.24	0.45
31.31314588	0.22	-0.07	0.17	0.28
31.32318187	0.09	0.08	0.15	0.19
31.33401394	0	0.08	0.11	0.13
31.3433547	-0.05	0.08	-0.02	0.09
31.35393476	-0.06	0.16	-0.18	0.24
31.37840271	0	0.18	-0.22	0.28
31.38034201	0.05	0.15	-0.15	0.21
31.38245583	0.03	0.16	-0.02	0.16
31.39241076	-0.04	0.13	0.15	0.2
31.40229988	-0.11	0.08	0.31	0.33
31.4124229	-0.2	0.06	0.39	0.44
31.42271376	-0.25	0.08	0.44	0.51
31.43252993	-0.23	0.12	0.48	0.54
31.44270992	-0.2	0.14	0.48	0.53
31.45272875	-0.24	0.18	0.49	0.57
31.47673273	-0.31	0.2	0.52	0.63
31.47881889	-0.38	0.21	0.6	0.74
31.48145485	-0.48	0.3	0.65	0.86
31.4916997	-0.51	0.36	0.59	0.85
31.50147676	-0.51	0.37	0.52	0.81
31.51239491	-0.61	0.36	0.47	0.85
31.52185297	-0.64	0.29	0.5	0.86
31.53246689	-0.66	0.28	0.51	0.87
31.54217887	-0.69	0.38	0.54	0.95
31.55258274	-0.7	0.43	0.53	0.97
31.57536387	-0.66	0.43	0.47	0.91
31.57735777	-0.56	0.41	0.29	0.75
31.58091283	-0.6	0.39	0.12	0.72
31.59099102	-0.75	0.39	-0.02	0.84
31.60080981	-0.84	0.41	-0.09	0.93
31.61080074	-0.92	0.47	-0.1	1.03
31.62114787	-1.01	0.57	-0.05	1.16
31.63114882	-1.18	0.67	0.06	1.35
31.64147997	-1.31	0.77	0.2	1.53
31.65184593	-1.46	0.78	0.26	1.67
31.68351173	-1.59	0.63	0.34	1.74
31.68554878	-1.75	0.34	0.4	1.82
31.687644	-1.87	0.08	0.45	1.92
31.70626688	-1.87	-0.07	0.4	1.91
31.70807886	-1.93	-0.29	0.28	1.97
31.7219038	-2.2	-0.47	0.24	2.26
31.72418284	-2.59	-0.58	0.05	2.65
31.73716879	-3.09	-0.84	-0.07	3.2
31.74000978	-3.17	-1.33	-0.24	3.44
31.75378585	-3.48	-2.03	-0.47	4.05
31.77845383	-4.09	-3.31	-0.92	5.34
31.78081083	-4.26	-5.13	-1.78	6.9
31.78275776	-4.76	-6.55	-3.08	8.66
31.78979182	-6.67	-7.27	-4.67	10.91
31.79934287	-9.58	-7.62	-6.89	14.04
31.80931687	-11.38	-7.53	-9.34	16.53
31.81964588	-12.28	-6.78	-12.15	18.55
31.82975101	-12.38	-6.63	-14.88	20.46
31.84029388	-12.56	-6.91	-16.52	21.87
31.8501668	-13.51	-7.13	-17.17	22.98
31.87733173	-14.8	-8.12	-16.85	23.85
31.87939382	-15.86	-8.9	-16.17	24.33
31.88149071	-17.06	-9.14	-15.73	24.94
31.88881779	-18.58	-9.12	-15.38	25.78
31.89890671	-19.96	-8.15	-16.06	26.88
31.90875483	-21.18	-6.85	-17.7	28.43
31.91885376	-22.57	-6.73	-18.84	30.16
31.9290278	-24.77	-8.07	-18.35	31.86
31.93954897	-28.3	-9.58	-16.2	33.98
31.94945192	-33.18	-10.08	-14.44	37.56
31.97623181	-37.58	-10.11	-14.31	41.46
31.97836089	-40.77	-11.1	-14.68	44.73
31.98045301	-43.57	-14.77	-13.41	47.91
31.98969483	-46.48	-20.32	-10.21	51.74
31.99809599	-49.77	-25.31	-6.11	56.16
32.00862288	-53.91	-30.51	-3	62.01
32.01853681	-59.95	-38.93	-1.25	71.49
32.02829599	-66.26	-52.64	0.22	84.62
32.03874779	-66.05	-64.59	2.54	92.41
32.04892397	-62.61	-72.91	7.25	96.37
32.05782175	-56.18	-76.23	9.99	95.22
32.08060384	-49.66	-74.85	10.34	90.41
32.0829587	-44	-71.71	9.25	84.63
32.0878818	-38.38	-66.93	7.96	77.56
32.098248	-34.37	-61.74	5.67	70.88
32.10753989	-30.27	-57.18	3.14	64.77
32.1175859	-26.01	-53.02	1.34	59.07
32.12783885	-22.99	-49.75	0.24	54.8
32.13717484	-19.92	-46.61	-0.1	50.68
32.14752579	-16.08	-44.22	0.34	47.05
32.15752697	-10.11	-41.39	2.44	42.67
32.17866898	-3.36	-36.47	5.6	37.05
32.18090987	1.24	-32.27	9.39	33.63
32.18678474	3.82	-28.91	13.35	32.07
32.19667196	4.69	-25.73	16.3	30.81
32.20672989	4.03	-22.99	17.47	29.15
32.21626377	2.13	-20.69	16.53	26.56
32.22642684	-0.43	-18.74	13.87	23.31
32.23608875	-3.35	-17.35	10.28	20.44
32.24627495	-6.02	-16.69	6.97	19.06
32.25616384	-8.12	-16.66	4.46	19.06
32.27804279	-9.86	-17.05	2.52	19.85
32.28004599	-11.21	-17.66	1.01	20.94
32.2854259	-12.04	-18	-0.03	21.65
32.29554796	-12.42	-18.16	-0.69	22.01
32.3054409	-12.64	-18.24	-1.18	22.22
32.31535387	-12.78	-18.28	-1.37	22.34
32.32554483	-12.68	-18.24	-1.34	22.25
32.3355248	-12.4	-18.17	-1.28	22.03
32.34531784	-11.94	-18.06	-1.15	21.68
32.35583186	-11.3	-17.94	-0.95	21.22
32.38312197	-10.27	-17.6	-0.6	20.38
32.38525391	-9.03	-17.07	-0.26	19.31
32.38741684	-8.03	-16.54	0.16	18.38
32.40724468	-7.32	-16.48	0.91	18.05
32.40921974	-6.57	-16.23	2.03	17.62
32.4194169	-6.53	-15.61	3	17.18
32.42436171	-7.36	-14.93	3.45	16.99
32.43739176	-8.68	-14.42	3.29	17.14
32.44493198	-10.37	-13.77	2.51	17.41
32.45525694	-11.85	-12.66	1.59	17.41
32.4791069	-12.29	-10.45	1.05	16.16
32.48136902	-12.68	-8.3	1	15.18
32.48387194	-12.89	-7.17	1.54	14.83
32.49382401	-12.6	-6.29	2.39	14.28
32.50419688	-12.66	-5.32	3.13	14.08
32.51395798	-13.53	-4.94	4.06	14.96
32.52381468	-15.32	-3.79	4.93	16.53
32.53428268	-18.35	-1.17	5.43	19.17
32.54449272	-21.52	2.42	5.61	22.37
32.5541749	-23.71	5.89	5.19	24.97
32.57941484	-24.4	8.25	3.49	25.99
32.58168387	-23.14	9.09	0.67	24.87
32.58385682	-20.41	8.47	-2.3	22.21
32.59355783	-17.42	6.31	-4.27	19.01
32.6030488	-14.84	4.98	-4.88	16.39
32.61312103	-12.61	5.18	-4.79	14.44
32.6233387	-10.68	5.66	-4.89	13.03
32.63309669	-9.6	5.67	-4.78	12.13
32.64318585	-9.52	5.38	-3.91	11.61
32.65375996	-9.11	4.55	-2.62	10.51
32.68508768	-7.94	3.61	-1.35	8.82
32.68721676	-6.35	2.91	-0.5	7
32.68906498	-4.68	2.25	-0.02	5.19
